6	-2.04
8	-1.09
10	-0.15
12	0.68
14	1.63
16	1.85
18	1.84
20	1.64
22	1.36
24	1.23
26	1.11
28	0.94
30	0.7
32	0.53
34	0.5
36	0.51
38	0.52
40	0.55
42	0.52
44	0.51
46	0.39
48	0.29
50	0.18
52	0.07
54	0.14
56	0.24
58	0.35
60	0.45
62	0.47
64	0.49
66	0.47
68	0.35
70	-0.04
72	-0.34
74	-0.54
76	-0.78
78	-0.85
80	-0.83
82	-0.82
84	-0.53
86	-0.08
88	-0.09
90	-0.54
92	-1.05
94	-1.22
96	-1.31
98	-1.3
100	-1.15
102	-1
104	-0.72
106	-0.53
108	-0.64
110	-0.83
112	-0.94
114	-1.17
116	-1.52
118	-1.87
120	-2.47
122	-2.54
124	-2.01
126	-1.07
128	0.35
130	1.48
132	1.66
134	1.72
136	1.66
138	1.64
140	1.61
142	1.55
144	1.38
146	1.15
148	1.02
150	1.03
152	1.04
154	0.94
156	1.04
158	1.19
160	1.07
162	0.78
164	0.76
166	0.8
168	0.91
170	1.15
172	1.02
174	1.11
176	1.07
178	0.96
180	0.79
182	0.61
184	0.49
186	-0.12
188	-0.65
190	-0.95
192	-1.19
194	-1.27
196	-0.96
198	-0.69
200	-0.5
202	-0.36
204	-0.36
206	-0.48
208	-0.59
210	-0.67
212	-0.82
214	-0.75
216	-0.44
218	-0.18
220	0.08
222	0.42
224	0.71
226	0.65
228	0.4
230	0.01
232	-0.47
234	-0.9
236	-0.83
238	-0.55
240	-0.21
242	0.12
244	0.57
246	0.98
248	1.11
250	1.12
252	1.03
254	1
256	0.97
258	0.95
260	0.91
262	0.89
264	1.03
266	1.07
268	1.02
270	0.94
272	0.83
274	0.68
276	0.57
278	0.46
280	0.26
282	-0.24
284	-0.57
286	-0.76
288	-0.87
290	-0.63
292	-0.15
294	0.06
296	0.13
298	-0.05
300	-0.24
302	-0.55
304	-0.7
306	-0.81
308	-0.95
310	-1
312	-0.97
314	-0.91
316	-0.84
318	-0.93
320	-1.02
322	-1.25
324	-1.55
326	-1.95
328	-2.15
330	-1.68
332	-1.09
334	-0.4
336	0.96
338	1.49
340	1.7
342	1.69
344	1.52
346	0.97
348	0.47
350	0.45
352	0.52
354	0.62
356	0.86
358	0.99
360	0.96
362	0.83
364	0.63
366	0.39
368	0.16
370	0.06
372	0.09
374	0.17
376	0.14
378	-0.02
380	-0.24
382	-0.46
384	-0.6
386	-0.63
388	-0.51
390	-0.37
392	-0.4
394	-0.57
396	-0.91
398	-1.27
400	-1.69
402	-2.17
404	-2.49
406	-2.6
408	-2.64
410	-2.5
412	-2.31
414	-2.07
416	-1.79
418	-1.48
420	-1.13
422	-0.75
424	-0.18
426	0.45
428	0.97
430	1.45
432	1.82
434	1.96
436	1.92
438	1.78
440	1.59
442	1.45
444	1.36
446	1.27
448	1.02
450	0.66
452	0.51
454	0.25
456	0.3
458	0.45
460	0.23
462	0.28
464	0.16
466	0.12
468	0.14
470	-0.03
472	-0.23
474	-0.39
476	-0.69
478	-0.88
480	-0.91
482	-0.9
484	-0.86
486	-0.82
488	-0.76
490	-0.6
492	-0.56
494	-0.61
496	-0.75
498	-0.77
500	-0.85
502	-0.6
504	-0.49
506	0.08
508	0.55
510	0.59
512	0.24
514	-0.08
516	-0.08
518	-0.13
520	-0.43
522	-0.85
524	-1.14
526	-0.78
528	-0.33
530	-0.04
532	0.11
534	0.18
536	0.23
538	0.18
540	1
542	0.04
544	-0.01
546	-0.17
548	-0.42
550	-0.74
552	-0.79
554	-0.84
556	-0.92
558	-1.13
560	-1.2
562	-1.18
564	-1.15
566	-1.18
568	-1.27
570	-1.42
572	-1.58
574	-1.64
576	-1.32
578	-0.87
580	-0.33
582	-0.11
584	-0.13
586	-0.23
588	-0.5
590	-0.84
592	-1.05
594	-1.31
596	-1.24
598	-1.08
600	-0.81
602	-0.47
604	-0.36
606	-0.47
608	-0.75
610	-1.14
612	-1.39
614	-1.45
616	-1.29
618	-0.86
620	-0.17
622	0.72
624	1.62
626	2.15
628	2.37
630	2.3
632	2.15
634	2
636	1.79
638	1.49
640	1.41
642	1.35
644	1.31
646	1.35
648	1.29
650	1.21
652	1.16
654	1.1
656	0.82
658	0.47
660	0.22
662	0.02
664	-0.15
666	-0.2
668	-0.24
670	-0.26
672	-0.31
674	-0.37
676	-0.45
678	-0.56
680	-0.73
682	-0.93
684	-1.12
686	-1.27
688	-1.38
690	-1.41
692	-1.13
694	-0.85
696	-0.95
698	-0.37
700	-0.24
702	-0.21
704	-0.3
706	-0.4
708	-0.42
710	-0.35
712	0.47
714	0.96
716	1.19
718	1.22
720	1.25
722	1
724	0.69
726	0.36
728	0.07
730	0.04
732	0.08
734	0.12
736	0.21
738	0.33
740	0.44
742	0.54
744	0.64
746	0.76
748	0.86
750	0.88
752	0.89
754	0.91
756	0.92
758	0.57
760	0.11
762	-0.47
764	-0.68
766	-0.81
768	-0.77
770	-0.65
772	-0.55
774	-0.64
776	-0.85
778	-1.06
780	-1.2
782	-1.16
784	-0.7
786	-0.18
788	0.45
790	1.14
792	1.5
794	1.59
796	1.53
798	1.35
800	1.08
802	0.94
804	0.79
806	0.53
808	0.36
810	0.17
812	-0.06
814	-0.26
816	-0.46
818	-0.72
820	-0.8
822	-0.76
824	-0.61
826	-0.38
828	-0.32
830	-0.37
832	-0.51
834	-0.79
836	-0.93
838	-1.01
840	-0.94
842	-0.77
844	-0.6
846	-0.41
848	-0.19
850	-0.29
852	-0.49
854	-0.47
856	-1.01
858	-1.03
860	-0.85
862	-0.47
864	0.24
866	0.94
868	1.52
870	1.86
872	1.9
874	1.83
876	1.72
878	1.6
880	1.54
882	1.59
884	1.58
886	1.53
888	1.25
890	0.7
